"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD180","CH/FPD/NONELEM/MAT","S8",7,True,False,0,"","317/317L Stainless Steel","317/317L Stainless Steel",,False
"FPD180","CH/FPD/NONELEM/MAT","D1",8,True,False,0,"","22% Cr Duplex (UNS S31803)","22% Cr Duplex (UNS S31803)",,False
"FPD180","CH/FPD/NONELEM/MAT","D2",9,True,False,0,"","25% Cr Super Duplex (UNS S32750/S32760)","25% Cr Super Duplex (UNS S32750/S32760)",,False
"FPD180","CH/FPD/NONELEM/MAT","M1",10,True,False,0,"","6% Mo SS (UNS S31254)","6% Mo SS (UNS S31254)",,False
"FPD180","CH/FPD/NONELEM/MAT","M4",11,True,False,0,"","Alloy 400 (UNS N04400)","Alloy 400 (UNS N04400)",,False
"FPD180","CH/FPD/NONELEM/MAT","N2",12,True,False,0,"","Alloy 625 (UNS N06625)","Alloy 625 (UNS N06625)",,False
"FPD180","CH/FPD/NONELEM/MAT","U4",13,True,False,0,"","Alloy 800 (UNS N08800)","Alloy 800 (UNS N08800)",,False
"FPD180","CH/FPD/NONELEM/MAT","U5",14,True,False,0,"","Alloy 825 (UNS N08825)","Alloy 825 (UNS N08825)",,False
"FPD180","CH/FPD/NONELEM/MAT","U7",15,True,False,0,"","Alloy C276 (UNS N010276)","Alloy C276 (UNS N010276)",,False
"FPD180","CH/FPD/NONELEM/MAT","K3",16,True,False,0,"","5Cr-½Mo Low Alloy F5 (UNS K41545)","5Cr-½Mo Low Alloy F5 (UNS K41545)",,False
"FPD180","CH/FPD/NONELEM/MAT","K4",17,True,False,0,"","1¼Cr-½Mo Low Alloy F11 (UNS K11597)","1¼Cr-½Mo Low Alloy F11 (UNS K11597)",,False
"FPD180","CH/FPD/NONELEM/MAT","K5",18,True,False,0,"","2¼Cr-1Mo Low Alloy F22 (UNS K21590)","2¼Cr-1Mo Low Alloy F22 (UNS K21590)",,False
"FPD180","CH/FPD/NONELEM/MAT","Z9",19,True,False,0,"","Others","Others","Customer",False
"FPD180","CH/FPD/ELEM/MAT","S6",1,True,False,0,"","316/316L Stainless Steel","316/316L Stainless Steel",,False
"FPD180","CH/FPD/ELEM/MAT","S4",2,True,False,0,"","304/304L Stainless Steel","304/304L Stainless Steel",,False
"FPD180","CH/FPD/ELEM/MAT","S3",3,True,False,0,"","310 Stainless Steel","310 Stainless Steel",,False
"FPD180","CH/FPD/ELEM/MAT","S2",4,True,False,0,"","321 Stainless Steel","321 Stainless Steel",,False
"FPD180","CH/FPD/ELEM/MAT","S8",5,True,False,0,"","317/317L Stainless Steel","317/317L Stainless Steel",,False
"FPD180","CH/FPD/ELEM/MAT","D1",6,True,False,0,"","22% Cr Duplex (UNS S31803)","22% Cr Duplex (UNS S31803)",,False
"FPD180","CH/FPD/ELEM/MAT","D2",7,True,False,0,"","25% Cr Super Duplex (UNS S32750)","25% Cr Super Duplex (UNS S32750)",,False
"FPD180","CH/FPD/ELEM/MAT","D3",8,True,False,0,"","25% Cr Super Duplex (UNS 32760)","25% Cr Super Duplex (UNS 32760)",,False
"FPD180","CH/FPD/ELEM/MAT","M1",9,True,False,0,"","6% Mo SS (UNS S31254)","6% Mo SS (UNS S31254)",,False
"FPD180","CH/FPD/ELEM/MAT","M4",10,True,False,0,"","Alloy 400 (UNS N04400)","Alloy 400 (UNS N04400)",,False
"FPD180","CH/FPD/ELEM/MAT","N2",11,True,False,0,"","Alloy 625 (UNS N06625)","Alloy 625 (UNS N06625)",,False
"FPD180","CH/FPD/ELEM/MAT","U4",12,True,False,0,"","Alloy 800 (UNS N08800)","Alloy 800 (UNS N08800)",,False
"FPD180","CH/FPD/ELEM/MAT","U5",13,True,False,0,"","Alloy 825 (UNS N08825)","Alloy 825 (UNS N08825)",,False
"FPD180","CH/FPD/ELEM/MAT","U7",14,True,False,0,"","Alloy C276 (UNS N010276)","Alloy C276 (UNS N010276)",,False
"FPD180","CH/FPD/ELEM/MAT","Z9",15,True,False,0,"","Others","Others","Customer",False
"FPD180","CH/FPD/PLATE/THICK","S01",1,True,False,0,"","1.5 mm","1.5 mm","0.0015",False
"FPD180","CH/FPD/PLATE/THICK","S02",2,True,False,0,"","2 mm","2 mm","0.002",False
"FPD180","CH/FPD/PLATE/THICK","S03",3,True,False,0,"","3 mm","3 mm","0.003",False
"FPD180","CH/FPD/PLATE/THICK","S04",4,True,False,0,"","4 mm","4 mm","0.004",False
"FPD180","CH/FPD/PLATE/THICK","S05",5,True,False,0,"","6 mm","6 mm","0.006",False
"FPD180","CH/FPD/PLATE/THICK","S06",6,True,False,0,"","8 mm","8 mm","0.08",False
"FPD180","CH/FPD/PLATE/THICK","S07",7,True,False,0,"","10 mm","10 mm","0.01",False
"FPD180","CH/FPD/PLATE/THICK","S08",8,True,False,0,"","12 mm","12 mm","0.012",False
"FPD180","CH/FPD/PLATE/THICK","S09",9,True,False,0,"","15 mm","15 mm","0.015",False
"FPD180","CH/FPD/PLATE/THICK","S10",10,True,False,0,"","16 mm","16 mm","0.016",False
"FPD180","CH/FPD/PLATE/THICK","T03",11,True,False,0,"NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1)","1/8 in.","1/8 in.","0.003175",False
"FPD180","CH/FPD/PLATE/THICK","T05",12,True,False,0,"NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1)","¼ in","¼ in","0.00635",False
"FPD180","CH/FPD/PLATE/THICK","T07",13,True,False,0,"NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1)","3/8 in.","3/8 in.","0.009525",False
"FPD180","CH/FPD/PLATE/THICK","T09",14,True,False,0,"NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1)","½ in.","½ in.","0.0127",False
"FPD180","CH/FPD/PLATE/THICK","T11",15,True,False,0,"NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1)","¾ in.","¾ in.","0.01905",False
"FPD180","CH/FPD/PLATE/THICK","Z99",16,True,False,0,"","Others","Others","Customer",False
"FPD180","CH/FPD/CONN/TYPE","P1",1,True,False,0,"CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3","RF Orifice Flanges - Weld Prep Ends","RF Orifice Flanges - Weld Prep Ends",,False
"FPD180","CH/FPD/CONN/TYPE","R1",2,True,False,0,"CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3","RF Orifice Flanges - Weld Neck End Flanges","RF Orifice Flanges - Weld Neck End Flanges",,False
"FPD180","CH/FPD/CONN/TYPE","R2",3,True,False,0,"CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3","RF Orifice Flanges - Slip-on End Flanges","RF Orifice Flanges - Slip-on End Flanges",,False
"FPD180","CH/FPD/CONN/TYPE","J3",4,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3)","RTJ Orifice Flanges - Weld Neck End Flanges - Octagonal Carrier","RTJ Orifice Flanges - Weld Neck End Flanges - Octagonal Carrier","1",False
"FPD180","CH/FPD/CONN/TYPE","J1",5,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3)","RTJ Orifice Flanges - Weld Neck End Flanges - Oval Carrier","RTJ Orifice Flanges - Weld Neck End Flanges - Oval Carrier","1",False
"FPD180","CH/FPD/CONN/TYPE","J4",6,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3)","RTJ Orifice Flanges - Weld Prep Ends - Octagonal Carrier","RTJ Orifice Flanges - Weld Prep Ends - Octagonal Carrier","1",False
"FPD180","CH/FPD/CONN/TYPE","J2",7,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3)","RTJ Orifice Flanges - Weld Prep Ends - Oval Carrier","RTJ Orifice Flanges - Weld Prep Ends - Oval Carrier","1",False
"FPD180","CH/FPD/CONN/TYPE","Z9",8,True,False,0,"","Others","Others",,False
"FPD180","CH/FPD/END/CONN/RAT","A1",1,True,False,0,"CH/FPD/CONN/TYPE=P1","ASME Class 150 End flanges / Class 300 Orifice flanges","ASME Class 150 End flanges / Class 300 Orifice flanges","150lb",False
"FPD180","CH/FPD/END/CONN/RAT","A3",2,True,False,0,"","ASME Class 300","ASME Class 300","300lb",False
"FPD180","CH/FPD/END/CONN/RAT","A4",3,True,False,0,"CH/FPD/LINE/SIZE IN (015,020,025,032,040,050,065,080) AND (CH/FPD/END/CONN/TYPE=J1 OR CH/FPD/END/CONN/TYPE=J3)","ASME Class 400","ASME Class 400","400lb",False
"FPD180","CH/FPD/END/CONN/RAT","A6",4,True,False,0,"","ASME Class 600","ASME Class 600","600lb",False
"FPD180","CH/FPD/END/CONN/RAT","A7",5,True,False,0,"","ASME Class 900","ASME Class 900","900lb",False
"FPD180","CH/FPD/END/CONN/RAT","A8",6,True,False,0,"","ASME Class 1500","ASME Class 1500","1500lb",False
"FPD180","CH/FPD/END/CONN/RAT","A9",7,True,False,0,"CH/FPD/LINE/SIZE IN (350,400,450,500,550,600,650,700,750,800,850,900,950,001,051)","ASME Class 2500","ASME Class 2500","2500lb",False
"FPD180","CH/FPD/END/CONN/RAT","Z9",8,True,False,0,"","Others","Others","Customer",False
"FPD180","CH/FPD/BOLT/TYPE/MAT","BGC",1,True,False,0,"","ASTM A193 B7 / ASTM A194 2H","ASTM A193 B7 / ASTM A194 2H",,False
"FPD180","CH/FPD/BOLT/TYPE/MAT","BGD",2,True,False,0,"","ASTM A193 B7M / ASTM A194 2HM","ASTM A193 B7M / ASTM A194 2HM",,False
"FPD180","CH/FPD/BOLT/TYPE/MAT","BGL",3,True,False,0,"","ASTM A320 L7 / ASTM A194 7","ASTM A320 L7 / ASTM A194 7",,False
"FPD180","CH/FPD/BOLT/TYPE/MAT","BGS",4,True,False,0,"","ASTM A193 B8M / ASTM A194 8M","ASTM A193 B8M / ASTM A194 8M",,False
"FPD180","CH/FPD/BOLT/TYPE/MAT","BGT",5,True,False,0,"","ASTM A193 B8 / ASTM A194 8","ASTM A193 B8 / ASTM A194 8",,False
"FPD180","CH/FPD/BOLT/TYPE/MAT","BGZ",6,True,False,0,"","Others","Others",,False
"FPD180","CH/FPD/GASKET","GT1",1,True,False,0,"CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3","Compressed Fibre Asbestos Free; 1.5 mm","Compressed Fibre Asbestos Free; 1.5 mm",,False
"FPD180","CH/FPD/GASKET","GT2",2,True,False,0,"CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3","Spiral Wound 316 Windings CS Outer; 4.5 mm","Spiral Wound 316 Windings CS Outer; 4.5 mm",,False
"FPD180","CH/FPD/GASKET","GT3",3,True,False,0,"CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3","Spiral Wound 316 Windings CS Outer / 316 Inner; 4.5 mm","Spiral Wound 316 Windings CS Outer / 316 Inner; 4.5 mm",,False
"FPD180","CH/FPD/GASKET","GT4",4,True,False,0,"CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3","Spiral Wound 316 Windings 316 Outer / 316 Inner; 4.5 mm","Spiral Wound 316 Windings 316 Outer / 316 Inner; 4.5 mm",,False
"FPD180","CH/FPD/GASKET","GP3",5,True,False,0,"CH/FPD/PRODUCT/DES=M1 OR CH/FPD/PRODUCT/DES=M3","Soft Iron","Soft Iron",,False
"FPD180","CH/FPD/GASKET","GS6",6,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=S6)))","316/316L Stainless Steel","316/316L Stainless Steel",,False
"FPD180","CH/FPD/GASKET","GS4",7,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=S4)))","304/304L Stainless Steel","304/304L Stainless Steel",,False
"FPD180","CH/FPD/GASKET","GD1",8,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=D1)))","22% Cr Duplex (UNS S31803)","22% Cr Duplex (UNS S31803)",,False
"FPD180","CH/FPD/GASKET","GD2",9,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=D2)))","25% Cr Super Duplex (UNS S32750)","25% Cr Super Duplex (UNS S32750)",,False
"FPD180","CH/FPD/GASKET","GD3",10,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=D3)))","25% Cr Super Duplex (UNS S32760)","25% Cr Super Duplex (UNS S32760)",,False
"FPD180","CH/FPD/GASKET","GM1",11,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=M1)))","6% Mo SS (UNS S31254)","6% Mo SS (UNS S31254)",,False
"FPD180","CH/FPD/GASKET","GM4",12,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=M4)))","Alloy 400 (UNS N04400)","Alloy 400 (UNS N04400)",,False
"FPD180","CH/FPD/GASKET","GN2",13,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=N2)))","Alloy 625 (UNS N06625)","Alloy 625 (UNS N06625)",,False
"FPD180","CH/FPD/GASKET","GU4",14,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=U4)))","Alloy 800 (UNS N08800)","Alloy 800 (UNS N08800)",,False
"FPD180","CH/FPD/GASKET","GU5",15,True,False,0,"NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=U5)))","Alloy 825 (UNS N08825)","Alloy 825 (UNS N08825)",,False
"FPD180","CH/FPD/GASKET","GZ9",16,True,False,0,"","Others","Others","Customer",False
"FPD180","CH/FPD/HONED","MD1",1,True,False,0,"","Honed upstream pipe (to ISO 5167)","Honed upstream pipe (to ISO 5167)",,False
"FPD180","CH/FPD/HONED","MZ9",2,True,False,0,"","Others (specify details)","Others (specify details)",,False
"FPD180","CH/FPD/LENGTH","LZ9",1,True,False,0,"","Other than 16D u/s and 8D d/s (specify details)","Other than 16D u/s and 8D d/s (specify details)",,False
"FPD180","CH/FPD/ORI/SEALING/FACE","SF6",1,True,False,0,"","Scrolled (3.2 to 6.3 microns)","Scrolled (3.2 to 6.3 microns)",,False
"FPD180","CH/FPD/DRAIN/VENT","HT1",1,True,False,0,"","Drain Hole (gas applications)","Drain Hole (gas applications)","1",False
"FPD180","CH/FPD/DRAIN/VENT","HT2",2,True,False,0,"","Vent Hole (liquid applications)","Vent Hole (liquid applications)","2",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HA1",1,True,False,0,"","1 mm","1 mm","0.001",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HA2",2,True,False,0,"","1.5 mm","1.5 mm","0.0015",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HA3",3,True,False,0,"","2 mm","2 mm","0.002",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HA4",4,True,False,0,"","3 mm","3 mm","0.003",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HA5",5,True,False,0,"","4 mm","4 mm","0.004",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HA6",6,True,False,0,"","5 mm","5 mm","0.005",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HA7",7,True,False,0,"","5.5 mm","5.5 mm","0.0055",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HA8",8,True,False,0,"","6 mm","6 mm","0.006",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HA9",9,True,False,0,"","6.5 mm","6.5 mm","0.0065",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HB1",10,True,False,0,"","7.5 mm","7.5 mm","0.0075",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HB2",11,True,False,0,"","8 mm","8 mm","0.008",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HB3",12,True,False,0,"","10 mm","10 mm","0.01",False
"FPD180","CH/FPD/DRAIN/VENT/SIZE","HB4",13,True,False,0,"","3/32 in.","3/32 in.","0.00238125",False
