"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"TAI","CH/HEADTYPE","L2",2,True,False,0,"","AGL H - Aluminium Epoxy Coated, High Blind Lid","AGL H - Aluminium Epoxy Coated, High Blind Lid",,False
"TAI","CH/HEADTYPE","L3",3,True,False,0,"","AGL HD - Aluminium Epoxy Coated, High Window Lid","AGL HD - Aluminium Epoxy Coated, High Window Lid",,False
"TAI","CH/HEADTYPE","S1",4,True,False,0,"","AGS - 316L St Steel, Natural Finish, Std Blind Lid","AGS - 316L St Steel, Natural Finish, Std Blind Lid",,False
"TAI","CH/HEADTYPE","S2",5,True,False,0,"","AGS H - 316L St Steel, Natural Finish, High Blind Lid","AGS H - 316L St Steel, Natural Finish, High Blind Lid",,False
"TAI","CH/HEADTYPE","S3",6,True,False,0,"","AGS HD - 316L St Steel, Natural Finish, High Window Lid","AGS HD - 316L St Steel, Natural Finish, High Window Lid",,False
"TAI","CH/HEADTYPE","L4",7,True,False,0,"","AGL F - Aluminium Epoxy Coated, Std Blind Lid, Field Housing","AGL F - Aluminium Epoxy Coated, Std Blind Lid, Field Housing",,False
"TAI","CH/HEADTYPE","L5",8,True,False,0,"","AGL FH - Aluminium Epoxy Coated, High Blind Lid, Field Housing","AGL FH - Aluminium Epoxy Coated, High Blind Lid, Field Housing",,False
"TAI","CH/HEADTYPE","L6",9,True,False,0,"","AGL FD - Aluminium Epoxy Coated, Window Lid, Field Housing","AGL FD - Aluminium Epoxy Coated, Window Lid, Field Housing",,False
"TAI","CH/HEADTYPE","S4",10,True,False,0,"","AGS F - 316L St Steel, Natural Finish, Std Blind Lid, Field Housing","AGS F - 316L St Steel, Natural Finish, Std Blind Lid, Field Housing",,False
"TAI","CH/HEADTYPE","S5",11,True,False,0,"","AGS FH - 316L St Steel, Natural Finish, High Blind Lid, Field Housing","AGS FH - 316L St Steel, Natural Finish, High Blind Lid, Field Housing",,False
"TAI","CH/HEADTYPE","S6",12,True,False,0,"","AGS FD - 316L St Steel, Natural Finish, Window Lid, Field Housing","AGS FD - 316L St Steel, Natural Finish, Window Lid, Field Housing",,False
"TAI","CH/HEADTYPE","B1",13,True,False,0,"CH/HAZARD IN (A1,B1)","BUZ - Aluminium, Painted, Hinged Lid","BUZ - Aluminium, Painted, Hinged Lid",,False
"TAI","CH/HEADTYPE","B2",14,True,False,0,"CH/HAZARD IN (A1,B1)","BUZ H - Aluminium Painted, High Hinged Lid","BUZ H - Aluminium Painted, High Hinged Lid",,False
"TAI","CH/HEADTYPE","K1",15,True,False,0,"","KNE - Aluminium Painted, Screwed Lid","KNE - Aluminium Painted, Screwed Lid",,False
"TAI","CH/HEADTYPE","K2",16,True,False,0,"","KI - Cast Iron, Painted, Screwed Lid","KI - Cast Iron, Painted, Screwed Lid",,False
"TAI","CH/HEADTYPE","H8",17,True,False,0,"","H8 - Aluminium Painted - Form B Head","H8 - Aluminium Painted - Form B Head",,False
"TAI","CH/HEADTYPE","S7",18,True,False,0,"","LS - 316 St Steel, Screwed Lid","LS - 316 St Steel, Screwed Lid",,False
"TAI","CH/DISPLAY","Y0",1,True,False,0,"","None","None",,False
"TAI","CH/DISPLAY","Z9",2,True,False,0,"CH/TX IN (Y0,A2,A3) OR NOT(CH/HEADTYPE IN (L3,S3,L5,L6,S5,S6))","Customer Specific","Customer Specific",,False
"TAI","CH/DISPLAY","L1",3,True,False,0,"CH/TX IN (Y0,Z9,A2) OR NOT(CH/HEADTYPE IN (L3,S3,L5,L6,S5,S6))","Type A - Configurator HMI Display, TTH300 Only","Type A - Configurator HMI Display, TTH300 Only",,False
"TAI","CH/DISPLAY","L2",4,True,False,0,"CH/TX IN (Y0,Z9) OR NOT(CH/HEADTYPE IN (L3,S3,L5,L6,S5,S6))","Type AS - Basic Display TTH200 & TTH300","Type AS - Basic Display TTH200 & TTH300",,False
"TAI","CH/HEADCABLECON","A",1,True,False,0,"","1 x M20X1.5 ISO","1 x M20X1.5 ISO",,False
"TAI","CH/HEADCABLECON","B",2,True,False,0,"NOT(CH/HEADTYPE IN (L1,L2,L3,S1,S2,S3,L4,L5,L6,S4,S5,S6))","2 x M20X1.5 ISO","2 x M20X1.5 ISO",,False
"TAI","CH/HEADCABLECON","C",3,True,False,0,"","1 x M20 + ½ in. NPT Adaptor, Brass","1 x M20 + ½ in. NPT Adaptor, Brass",,False
"TAI","CH/HEADCABLECON","D",4,True,False,0,"NOT(CH/HEADTYPE IN (L1,L2,L3,S1,S2,S3,L4,L5,L6,S4,S5,S6))","2 x M20 + ½ in. NPT Adaptor, Brass","2 x M20 + ½ in. NPT Adaptor, Brass",,False
"TAI","CH/HEADCABLECON","E",5,True,False,0,"","1 x M20 + ½ in. NPT Adaptor, St Steel","1 x M20 + ½ in. NPT Adaptor, St Steel",,False
"TAI","CH/HEADCABLECON","F",6,True,False,0,"NOT(CH/HEADTYPE IN (L1,L2,L3,S1,S2,S3,L4,L5,L6,S4,S5,S6))","2 x M20 + ½ in. NPT Adaptor, St Steel","2 x M20 + ½ in. NPT Adaptor, St Steel",,False
"TAI","CH/HEADCABLECON","G",7,True,False,0,"","1 x ½ in. NPT","1 x ½ in. NPT",,False
"TAI","CH/HEADCABLECON","H",8,True,False,0,"NOT(CH/HEADTYPE IN (L1,L2,L3,S1,S2,S3,L4,L5,L6,S4,S5,S6))","2 x ½ in. NPT","2 x ½ in. NPT",,False
"TAI","CH/HEADCABLECON","J",9,True,False,0,"NOT(CH/HEADTYPE IN (L1,L2,L3,S1,S2,S3,L4,L5,L6,S4,S5,S6))","2 x M20 + 1 x Blind Plug, Brass","2 x M20 + 1 x Blind Plug, Brass",,False
"TAI","CH/HEADCABLECON","K",10,True,False,0,"NOT(CH/HEADTYPE IN (L1,L2,L3,S1,S2,S3,L4,L5,L6,S4,S5,S6))","2 x M20 + 1 x Blind Plug, St Steel","2 x M20 + 1 x Blind Plug, St Steel",,False
"TAI","CH/HEADCON","A",1,True,False,0,"","M24X1.5(F)","M24X1.5(F)",,False
"TAI","CH/HEADCON","B",2,True,False,0,"","½ in. BSP(F)","½ in. BSP(F)",,False
"TAI","CH/HEADCON","C",3,True,False,0,"","¾ in. BSP(F)","¾ in. BSP(F)",,False
"TAI","CH/HEADCON","D",4,True,False,0,"","½ in. NPT(F)","½ in. NPT(F)",,False
"TAI","CH/HEADCON","E",5,True,False,0,"","¾ in. NPT(F)","¾ in. NPT(F)",,False
"TAI","CH/EXTENSION","E1",1,True,False,0,"","Nipple/Union/Nipple - 150 mm Std","Nipple/Union/Nipple - 150 mm Std",,False
"TAI","CH/EXTENSION","E2",2,True,False,0,"NOT(CH/HEADCON IN (B,C))","E2 - Single Nipple ½ in. NPT Well Connection - 34 mm","E2 - Single Nipple ½ in. NPT Well Connection - 34 mm",,False
"TAI","CH/EXTENSION","E3",3,True,False,0,"NOT(CH/HEADCON IN (B,C))","E3 - Single Nipple ½ in. NPT Well Connection - 50 mm","E3 - Single Nipple ½ in. NPT Well Connection - 50 mm",,False
"TAI","CH/EXTENSION","E4",4,True,False,0,"NOT(CH/HEADCON IN (B,C))","E4 - Single Nipple ½ in. NPT Well Connection - 75 mm","E4 - Single Nipple ½ in. NPT Well Connection - 75 mm",,False
"TAI","CH/EXTENSION","E5",5,True,False,0,"","Nipple C/W Oil Seal","Nipple C/W Oil Seal",,False
"TAI","CH/EXTENSION","E6",6,True,False,0,"","Nipple and flange","Nipple and flange",,False
"TAI","CH/EXTENSION","E7",7,True,False,0,"","Adjustable Extension (TOTAL)","Adjustable Extension (TOTAL)",,False
"TAI","CH/EXTENSION","V1",8,True,False,0,"","Nipple/Union/Nipple - Variable, Non Std","Nipple/Union/Nipple - Variable, Non Std",,False
"TAI","CH/EXTENSION","V2",9,True,False,0,"","Single Nipple - Variable, Non Std","Single Nipple - Variable, Non Std",,False
"TAI","CH/EXTENSION","S1",10,True,False,0,"","Oil Seal Nipple/Union/Nipple","Oil Seal Nipple/Union/Nipple",,False
"TAI","CH/EXTENSION","S2",11,True,False,0,"","Oil Seal Nipple/Union/Oil Seal Nipple","Oil Seal Nipple/Union/Oil Seal Nipple",,False
"TAI","CH/EXTENSION","V3",12,True,False,0,"","Oil Seal Nipple/Union/Nipple - Variable","Oil Seal Nipple/Union/Nipple - Variable",,False
"TAI","CH/EXTENSION","M1",13,True,False,0,"","M24 Head / ½ in. NPT Extension","M24 Head / ½ in. NPT Extension",,False
"TAI","CH/EXTENSION","M2",14,True,False,0,"","M24 Head / ½ in. BSP Extension","M24 Head / ½ in. BSP Extension",,False
"TAI","CH/EXTENSIONLEN","Min",0,True,False,0,"","Min length","Min length","0",False
"TAI","CH/EXTENSIONLEN","Max",1,True,False,0,"","Max length","Max length","1000",False
"TAI","CH/EXTENSIONLEN","Digits",2,True,False,0,"","Digits","Digits","4",False
"TAI","CH/EXTENSIONLEN","DPs",3,True,False,0,"","DPs","DPs","0",False
"TAI","CH/EXTENSIONLEN","Value01",4,True,False,0,"NOT(CH/EXTENSION=E1)","Default value when E1 extension selected","","150",False
"TAI","CH/EXTENSIONLEN","Value02",5,True,False,0,"NOT(CH/EXTENSION=E2)","Default value when E2 extension selected","","34",False
"TAI","CH/EXTENSIONLEN","Value03",6,True,False,0,"NOT(CH/EXTENSION=E3)","Default value when E3 extension selected","","50",False
"TAI","CH/EXTENSIONLEN","Value04",7,True,False,0,"NOT(CH/EXTENSION=E4)","Default value when E4 extension selected","","75",False
"TAI","CH/EXTENSIONLEN","Units",8,True,False,0,"","Units","Units for exentsion length","mm",False
"TAI","CH/SENSORTYPE","S1",1,True,False,0,"","1 x PT100 - Standard Range Thin Film","1 x PT100 - Standard Range Thin Film",,False
"TAI","CH/SENSORTYPE","S2",2,True,False,0,"","2 x PT100 - Standard Range Thin Film","2 x PT100 - Standard Range Thin Film",,False
"TAI","CH/SENSORTYPE","P1",3,True,False,0,"","1 x PT100 - Wide Range Wire Wound (-200 to +600 Deg C)","1 x PT100 - Wide Range Wire Wound (-200 to +600 Deg C)",,False
"TAI","CH/SENSORTYPE","P2",4,True,False,0,"","2 x PT100 - Wide Range Wire Wound (-200 to +600 Deg C)","2 x PT100 - Wide Range Wire Wound (-200 to +600 Deg C)",,False
"TAI","CH/SENSORTYPE","J1",5,True,False,0,"","1 x Type J - Fe/CuNi","1 x Type J - Fe/CuNi",,False
"TAI","CH/SENSORTYPE","K1",6,True,False,0,"","1 x Type K - NiCr/NiAl","1 x Type K - NiCr/NiAl",,False
"TAI","CH/SENSORTYPE","T1",7,True,False,0,"","1 x Type T - Cu/CuNi","1 x Type T - Cu/CuNi",,False
"TAI","CH/SENSORTYPE","E1",8,True,False,0,"","1 x Type E - NiCr/CuNi","1 x Type E - NiCr/CuNi",,False
"TAI","CH/SENSORTYPE","N1",9,True,False,0,"","1 x Type N - NiCrSi/NiSi","1 x Type N - NiCrSi/NiSi",,False
"TAI","CH/SENSORTYPE","J2",10,True,False,0,"","2 x Type J - Fe/CuNi","2 x Type J - Fe/CuNi",,False
"TAI","CH/SENSORTYPE","K2",11,True,False,0,"","2 x Type K - NiCr/NiAl","2 x Type K - NiCr/NiAl",,False
"TAI","CH/SENSORTYPE","T2",12,True,False,0,"","2 x Type T - Cu/CuNi","2 x Type T - Cu/CuNi",,False
"TAI","CH/SENSORTYPE","E2",13,True,False,0,"","2 x Type E - NiCr/CuNi","2 x Type E - NiCr/CuNi",,False
"TAI","CH/SENSORTYPE","N2",14,True,False,0,"","2 x Type N - NiCrSi/NiSi","2 x Type N - NiCrSi/NiSi",,False
"TAI","CH/SENSORTYPE","J3",15,True,False,0,"","3 x Type J - Fe/CuNi","3 x Type J - Fe/CuNi",,False
"TAI","CH/SENSORTYPE","K3",16,True,False,0,"","3 x Type K - NiCr/NiAl","3 x Type K - NiCr/NiAl",,False
"TAI","CH/SENSORTYPE","T3",17,True,False,0,"","3 x Type T - Cu/CuNi","3 x Type T - Cu/CuNi",,False
"TAI","CH/SENSORTYPE","E3",18,True,False,0,"","3 x Type E - NiCr/CuNi","3 x Type E - NiCr/CuNi",,False
"TAI","CH/SENSORTYPE","N3",19,True,False,0,"","3 x Type N - NiCrSi/NiSi","3 x Type N - NiCrSi/NiSi",,False
"TAI","CH/SENSORTOL","A",1,True,False,0,"NOT(CH/SENSORTYPE IN (S1,S2,P1,P2))","Class 'A' IEC 60751","Class 'A' IEC 60751",,False
"TAI","CH/SENSORTOL","B",2,True,False,0,"NOT(CH/SENSORTYPE IN (S1,S2,P1,P2))","Class 'B' IEC 60751","Class 'B' IEC 60751",,False
"TAI","CH/SENSORTOL","C",3,True,False,0,"NOT(CH/SENSORTYPE IN (S1,S2,P1,P2))","Class 'AA' IEC 60751","Class 'AA' IEC 60751",,False
"TAI","CH/SENSORTOL","1",4,True,False,0,"CH/SENSORTYPE IN (S1,S2,P1,P2)","Class '1' IEC 60751","Class '1' IEC 60751",,False
"TAI","CH/SENSORTOL","2",5,True,False,0,"CH/SENSORTYPE IN (S1,S2,P1,P2)","Class '2' IEC 60751","Class '2' IEC 60751",,False
"TAI","CH/SENSORTOL","6",6,True,False,0,"CH/SENSORTYPE IN (S1,S2,P1,P2)","MC-96.1 Standard Class","MC-96.1 Standard Class",,False
"TAI","CH/SENSORCON","2",1,True,False,0,"NOT(CH/SENSORTYPE IN (S1,P1,S2,P2))","2 Wire PT Sensor","2 Wire PT Sensor",,False
"TAI","CH/SENSORCON","3",2,True,False,0,"NOT(CH/SENSORTYPE IN (S1,P1,S2,P2))","3 Wire PT Sensor","3 Wire PT Sensor",,False
"TAI","CH/SENSORCON","4",3,True,False,0,"NOT(CH/SENSORTYPE IN (S1,P1)) AND NOT(CH/SENSORTYPE IN (S2,P2) AND CH/HAZARD IN (Y0,A0,B0,F0,S0))","4 Wire PT Sensor","4 Wire PT Sensor",,False
"TAI","CH/SENSORCON","I",4,True,False,0,"CH/SENSORTYPE IN (S1,P1,S2,P2)","Insulated Thermocouple Hot Junction","Insulated Thermocouple Hot Junction",,False
"TAI","CH/SENSORCON","B",5,True,False,0,"CH/SENSORTYPE IN (S1,P1,S2,P2)","Bonded Thermocouple Hot Junction","Bonded Thermocouple Hot Junction",,False
"TAI","CH/INSERTIONLEN","Min",0,True,False,0,"","Min length","Min length","0",False
"TAI","CH/INSERTIONLEN","Max",1,True,False,0,"","Max length","Max length","30000",False
"TAI","CH/INSERTIONLEN","Digits",2,True,False,0,"","Digits","Digits","5",False
"TAI","CH/INSERTIONLEN","DPs",3,True,False,0,"","DPs","DPs","0",False
"TAI","CH/INSERTIONLEN","Units",4,True,False,0,"","Units","Units for insertion length","mm",False
"TAI","CH/SENSORDIA","D1",1,True,False,0,"CH/SENSORTYPE IN (S2,P2,J2,K2,T2,E2,N2,J3,K3,T3,E3,N3)","1.5 mm","1.5 mm",,False
"TAI","CH/SENSORDIA","D2",2,True,False,0,"CH/SENSORTYPE IN (S2,P2,J2,K2,T2,E2,N2,J3,K3,T3,E3,N3)","3 mm","3 mm",,False
"TAI","CH/SENSORDIA","D3",3,True,False,0,"","4.5 mm","4.5 mm",,False
"TAI","CH/SENSORDIA","D4",4,True,False,0,"","6 mm","6 mm",,False
"TAI","CH/SENSORDIA","D5",4,True,False,0,"","8 mm","8 mm",,False
"TAI","CH/SENSORDIA","D6",5,True,False,0,"","10 mm","10 mm",,False
"TAI","CH/SENSORDIA","D7",6,True,False,0,"","6 mm with 10 mm tip","6 mm with 10 mm tip",,False
"TAI","CH/SENSORDIA","D8",7,True,False,0,"","6 mm swaged to 4.5 mm x 20 mm long","6 mm swaged to 4.5 mm x 20 mm long",,False
"TAI","CH/SENSORDIA","D9",8,True,False,0,"CH/SENSORTYPE IN (S2,P2,J2,K2,T2,E2,N2,J3,K3,T3,E3,N3)","6 mm swaged to 3 mm x 20 mm long","6 mm swaged to 3 mm x 20 mm long",,False
"TAI","CH/SHEATHMAT","S4",1,True,False,0,"CH/SENSORTYPE IN (S1,S2,P1,P2)","304 Stainless Steel","304 Stainless Steel",,False
"TAI","CH/SHEATHMAT","S2",2,True,False,0,"CH/SENSORTYPE IN (S1,S2,P1,P2)","321 Stainless Steel","321 Stainless Steel",,False
"TAI","CH/SHEATHMAT","S1",3,True,False,0,"CH/SENSORTYPE IN (S1,S2,P1,P2)","310 Stainless Steel","310 Stainless Steel",,False
"TAI","CH/SHEATHMAT","S6",4,True,False,0,"","316 Stainless Steel","316 Stainless Steel",,False
"TAI","CH/SHEATHMAT","U6",5,True,False,0,"CH/SENSORTYPE IN (S1,S2,P1,P2)","Alloy 600","Alloy 600",,False
"TAI","CH/SHEATHMAT","U8",6,True,False,0,"CH/SENSORTYPE IN (S1,S2,P1,P2)","Alloy 800","Alloy 800",,False
"TAI","CH/SHEATHMAT","U4",7,True,False,0,"CH/SENSORTYPE IN (S1,S2,P1,P2)","Alloy 446","Alloy 446",,False
"TAI","CH/SHEATHMAT","C2",8,True,False,0,"CH/SENSORTYPE IN (S1,S2,P1,P2)","Hastelloy X","Hastelloy X",,False
"TAI","CH/SENSORTERM","T1",1,True,False,0,"NOT(CH/TX=Y0)","Ceramic Terminal Block - Spring Loaded","Ceramic Terminal Block - Spring Loaded",,False
"TAI","CH/SENSORTERM","F1",2,True,False,0,"CH/TX=Y0","Transmitter Flange and Transmitter Tails - Spring Loaded","Transmitter Flange and Transmitter Tails - Spring Loaded",,False
"TAI","CH/SENSORTERM","S1",3,True,False,0,"CH/TX IN (Y0,Y1,Y2,A2,A3,Z9)","Spring Loaded For M20 Cable Entry (requires back stop)","Spring Loaded For M20 Cable Entry (requires back stop)",,False
"TAI","CH/SENSORTERM","S2",4,True,False,0,"CH/TX IN (Y0,Y1,Y2,A2,A3,Z9)","Shell Std For Spring Loading in Union","Shell Std For Spring Loading in Union",,False
"TAI","CH/SENSORTERM","P1",5,True,False,0,"CH/TX IN (Y0,Y1,Y2,A2,A3,Z9)","Std Plain Pot Seal","Std Plain Pot Seal",,False
"TAI","CH/SENSORTERM","P2",6,True,False,0,"CH/TX IN (Y0,Y1,Y2,A2,A3,Z9)","Screwed Pot Seal","Screwed Pot Seal",,False
"TAI","CH/SENSORTERM","R1",7,True,False,0,"CH/TX IN (Y0,Y1,Y2,A2,A3,Z9)","Strain Relief Spring Assembly","Strain Relief Spring Assembly",,False
"TAI","CH/SENSORTERM","C1",8,True,False,0,"CH/TX IN (Y0,Y1,Y2,A2,A3,Z9)","Plain Crimp Tube","Plain Crimp Tube",,False
"TAI","CH/TX_UNITS","1",1,True,True,0,"","Deg C","Deg C",,False
"TAI","CH/TX_UNITS","2",2,True,False,0,"","Deg F","Deg F",,False
"TAI","CH/TX_RANGEMIN","Min",0,True,False,0,"","Min Value for Temperature Range - Min","Min Value for Temperature Range - Min","",False
"TAI","CH/TX_RANGEMIN","Max",0,True,False,0,"","Max Value for Temperature Range - Min","Max Value for Temperature Range - Min","",False
"TAI","CH/TX_RANGEMIN","Digits",0,True,False,0,"","# Digits for Temperature Range - Min","# of Digits for Temperature Range - Min","4",False
"TAI","CH/TX_RANGEMIN","Units",0,True,False,0,"","Units for Temperature Range - Min","Units for Temperature Range - Min","CH/TX_UNITS",False
"TAI","CH/TX_RANGEMAX","Min",0,True,False,0,"","Min Value for Temperature Range - Max","Min Value for Temperature Range - Max","",False
"TAI","CH/TX_RANGEMAX","Max",0,True,False,0,"","Max Value for Temperature Range - Max","Max Value for Temperature Range - Max","",False
"TAI","CH/TX_RANGEMAX","Digits",0,True,False,0,"","# Digits for Temperature Range - Max","# of Digits for Temperature Range - Max","4",False
"TAI","CH/TX_RANGEMAX","Units",0,True,False,0,"","Units for Temperature Range - Max","Units for Temperature Range - Max","CH/TX_UNITS",False
"TAI","CH/TX_BURNOUT","1",1,True,True,0,"NOT(CH/COMMS IN (H5,H7))","Upscale","Upscale",,False
"TAI","CH/TX_BURNOUT","2",2,True,False,0,"NOT(CH/COMMS IN (H5,H7))","Downscale","Downscale",,False
"TAI","CH/TX_HOTBACKUP","1",1,True,True,0,"","No","No",,False
"TAI","CH/TX_HOTBACKUP","2",2,True,False,0,"CH/TX IN (Y0,A2)","Yes","Yes",,False
"TAI","CH/TX_SIL","1",1,True,True,0,"","No","No",,False
"TAI","CH/TX_SIL","2",2,True,False,0,"","Yes","Yes",,False
